,Time,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate,Piting,LapTime-1
795,0 days 02:10:15.480000,47,89.929,44,2,,,0 days 00:00:18.226000,0 days 00:00:38.721000,0 days 00:00:32.982000,0 days 02:09:03.777000,0 days 02:09:42.498000,0 days 02:10:15.480000,284.0,297.0,210.0,297.0,False,2,34.0,True,0 days 02:08:45.551000,Haas F1 Team,MSC,0.0,True,2021-12-12 14:09:45.561,0.0,89.552
796,0 days 02:11:46.535000,47,91.055,45,2,,,0 days 00:00:18.160000,0 days 00:00:38.891000,0 days 00:00:34.004000,0 days 02:10:33.640000,0 days 02:11:12.531000,0 days 02:11:46.535000,285.0,236.0,213.0,298.0,False,2,35.0,True,0 days 02:10:15.480000,Haas F1 Team,MSC,0.0,True,2021-12-12 14:11:15.490,0.0,89.929
797,0 days 02:13:16.785000,47,90.25,46,2,,,0 days 00:00:18.093000,0 days 00:00:38.752000,0 days 00:00:33.405000,0 days 02:12:04.628000,0 days 02:12:43.380000,0 days 02:13:16.785000,286.0,301.0,212.0,302.0,False,2,36.0,True,0 days 02:11:46.535000,Haas F1 Team,MSC,0.0,True,2021-12-12 14:12:46.545,0.0,91.055
798,0 days 02:14:46.985000,47,90.2,47,2,,,0 days 00:00:18.143000,0 days 00:00:38.729000,0 days 00:00:33.328000,0 days 02:13:34.928000,0 days 02:14:13.657000,0 days 02:14:46.985000,285.0,300.0,210.0,300.0,False,2,37.0,True,0 days 02:13:16.785000,Haas F1 Team,MSC,0.0,True,2021-12-12 14:14:16.795,0.0,90.25
799,0 days 02:16:16.736000,47,89.751,48,2,,,0 days 00:00:18.161000,0 days 00:00:38.729000,0 days 00:00:32.861000,0 days 02:15:05.146000,0 days 02:15:43.875000,0 days 02:16:16.736000,,300.0,211.0,300.0,False,2,38.0,True,0 days 02:14:46.985000,Haas F1 Team,MSC,0.0,True,2021-12-12 14:15:46.995,0.0,90.2
800,0 days 02:17:46.498000,47,89.762,49,2,,,0 days 00:00:18.116000,0 days 00:00:38.822000,0 days 00:00:32.824000,0 days 02:16:34.852000,0 days 02:17:13.674000,0 days 02:17:46.498000,,296.0,211.0,297.0,False,2,39.0,True,0 days 02:16:16.736000,Haas F1 Team,MSC,0.0,True,2021-12-12 14:17:16.746,0.0,89.751
801,0 days 02:19:16.460000,47,89.962,50,2,,,0 days 00:00:18.079000,0 days 00:00:38.883000,0 days 00:00:33,0 days 02:18:04.577000,0 days 02:18:43.460000,0 days 02:19:16.460000,,297.0,211.0,297.0,False,2,40.0,True,0 days 02:17:46.498000,Haas F1 Team,MSC,0.0,True,2021-12-12 14:18:46.508,0.0,89.762
808,0 days 02:32:48.022000,47,91.021,57,3,,,0 days 00:00:19.287000,0 days 00:00:37.859000,0 days 00:00:33.875000,0 days 02:31:36.288000,0 days 02:32:14.147000,0 days 02:32:48.022000,285.0,309.0,214.0,309.0,False,0,8.0,False,0 days 02:31:17.001000,Haas F1 Team,MSC,0.0,False,2021-12-12 14:32:17.011,0.0,89.962
810,0 days 01:05:25.339000,11,89.507,2,1,,,0 days 00:00:18.135000,0 days 00:00:38.127000,0 days 00:00:33.245000,0 days 01:04:13.967000,0 days 01:04:52.094000,0 days 01:05:25.339000,290.0,292.0,210.0,298.0,False,0,5.0,False,0 days 01:03:55.832000,Red Bull Racing,PER,0.0,True,2021-12-12 13:04:55.842,0.0,89.507
811,0 days 01:06:54.612000,11,89.273,3,1,,,0 days 00:00:18.078000,0 days 00:00:38.133000,0 days 00:00:33.062000,0 days 01:05:43.417000,0 days 01:06:21.550000,0 days 01:06:54.612000,289.0,294.0,212.0,300.0,False,0,6.0,False,0 days 01:05:25.339000,Red Bull Racing,PER,0.0,True,2021-12-12 13:06:25.349,0.0,89.507
812,0 days 01:08:23.514000,11,88.902,4,1,,,0 days 00:00:18.064000,0 days 00:00:37.926000,0 days 00:00:32.912000,0 days 01:07:12.676000,0 days 01:07:50.602000,0 days 01:08:23.514000,286.0,301.0,213.0,300.0,False,0,7.0,False,0 days 01:06:54.612000,Red Bull Racing,PER,0.0,True,2021-12-12 13:07:54.622,0.0,89.273
813,0 days 01:09:52.763000,11,89.249,5,1,,,0 days 00:00:18.165000,0 days 00:00:38.035000,0 days 00:00:33.049000,0 days 01:08:41.679000,0 days 01:09:19.714000,0 days 01:09:52.763000,287.0,297.0,214.0,298.0,False,0,8.0,False,0 days 01:08:23.514000,Red Bull Racing,PER,0.0,True,2021-12-12 13:09:23.524,0.0,88.902
814,0 days 01:11:22.002000,11,89.239,6,1,,,0 days 00:00:18.322000,0 days 00:00:38.087000,0 days 00:00:32.830000,0 days 01:10:11.085000,0 days 01:10:49.172000,0 days 01:11:22.002000,,297.0,214.0,301.0,False,0,9.0,False,0 days 01:09:52.763000,Red Bull Racing,PER,0.0,True,2021-12-12 13:10:52.773,0.0,89.249
815,0 days 01:12:51.024000,11,89.022,7,1,,,0 days 00:00:18.075000,0 days 00:00:38.174000,0 days 00:00:32.773000,0 days 01:11:40.077000,0 days 01:12:18.251000,0 days 01:12:51.024000,286.0,296.0,214.0,301.0,False,0,10.0,False,0 days 01:11:22.002000,Red Bull Racing,PER,0.0,True,2021-12-12 13:12:22.012,0.0,89.239
816,0 days 01:14:19.964000,11,88.94,8,1,,,0 days 00:00:18.116000,0 days 00:00:38.114000,0 days 00:00:32.710000,0 days 01:13:09.140000,0 days 01:13:47.254000,0 days 01:14:19.964000,287.0,299.0,211.0,301.0,False,0,11.0,False,0 days 01:12:51.024000,Red Bull Racing,PER,0.0,True,2021-12-12 13:13:51.034,0.0,89.022
817,0 days 01:15:49.027000,11,89.063,9,1,,,0 days 00:00:18.135000,0 days 00:00:38.171000,0 days 00:00:32.757000,0 days 01:14:38.099000,0 days 01:15:16.270000,0 days 01:15:49.027000,,298.0,211.0,302.0,False,0,12.0,False,0 days 01:14:19.964000,Red Bull Racing,PER,0.0,True,2021-12-12 13:15:19.974,0.0,88.94
818,0 days 01:17:17.964000,11,88.937,10,1,,,0 days 00:00:18.092000,0 days 00:00:38.112000,0 days 00:00:32.733000,0 days 01:16:07.119000,0 days 01:16:45.231000,0 days 01:17:17.964000,288.0,300.0,212.0,299.0,False,0,13.0,False,0 days 01:15:49.027000,Red Bull Racing,PER,0.0,True,2021-12-12 13:16:49.037,0.0,89.063
819,0 days 01:18:46.850000,11,88.886,11,1,,,0 days 00:00:18.040000,0 days 00:00:38.146000,0 days 00:00:32.700000,0 days 01:17:36.004000,0 days 01:18:14.150000,0 days 01:18:46.850000,287.0,299.0,213.0,301.0,False,0,14.0,False,0 days 01:17:17.964000,Red Bull Racing,PER,0.0,True,2021-12-12 13:18:17.974,0.0,88.937
820,0 days 01:20:16.015000,11,89.165,12,1,,,0 days 00:00:18.154000,0 days 00:00:38.217000,0 days 00:00:32.794000,0 days 01:19:05.004000,0 days 01:19:43.221000,0 days 01:20:16.015000,,298.0,211.0,300.0,False,0,15.0,False,0 days 01:18:46.850000,Red Bull Racing,PER,0.0,True,2021-12-12 13:19:46.860,0.0,88.886
821,0 days 01:21:45.282000,11,89.267,13,1,,,0 days 00:00:18.213000,0 days 00:00:38.230000,0 days 00:00:32.824000,0 days 01:20:34.228000,0 days 01:21:12.458000,0 days 01:21:45.282000,288.0,300.0,213.0,302.0,False,0,16.0,False,0 days 01:20:16.015000,Red Bull Racing,PER,0.0,True,2021-12-12 13:21:16.025,0.0,89.165
822,0 days 01:23:14.674000,11,89.392,14,1,,,0 days 00:00:18.204000,0 days 00:00:38.455000,0 days 00:00:32.733000,0 days 01:22:03.486000,0 days 01:22:41.941000,0 days 01:23:14.674000,287.0,297.0,213.0,299.0,False,0,17.0,False,0 days 01:21:45.282000,Red Bull Racing,PER,0.0,True,2021-12-12 13:22:45.292,0.0,89.267
823,0 days 01:24:44.255000,11,89.581,15,1,,,0 days 00:00:18.257000,0 days 00:00:38.402000,0 days 00:00:32.922000,0 days 01:23:32.931000,0 days 01:24:11.333000,0 days 01:24:44.255000,,296.0,213.0,297.0,False,0,18.0,False,0 days 01:23:14.674000,Red Bull Racing,PER,0.0,True,2021-12-12 13:24:14.684,0.0,89.392
824,0 days 01:26:13.938000,11,89.683,16,1,,,0 days 00:00:18.338000,0 days 00:00:38.392000,0 days 00:00:32.953000,0 days 01:25:02.593000,0 days 01:25:40.985000,0 days 01:26:13.938000,,303.0,213.0,300.0,False,0,19.0,False,0 days 01:24:44.255000,Red Bull Racing,PER,0.0,True,2021-12-12 13:25:44.265,0.0,89.581
825,0 days 01:27:43.905000,11,89.967,17,1,,,0 days 00:00:18.374000,0 days 00:00:38.558000,0 days 00:00:33.035000,0 days 01:26:32.312000,0 days 01:27:10.870000,0 days 01:27:43.905000,,297.0,212.0,289.0,False,0,20.0,False,0 days 01:26:13.938000,Red Bull Racing,PER,0.0,True,2021-12-12 13:27:13.948,0.0,89.683
826,0 days 01:29:14.493000,11,90.588,18,1,,,0 days 00:00:18.508000,0 days 00:00:38.813000,0 days 00:00:33.267000,0 days 01:28:02.413000,0 days 01:28:41.226000,0 days 01:29:14.493000,285.0,296.0,210.0,296.0,False,0,21.0,False,0 days 01:27:43.905000,Red Bull Racing,PER,0.0,True,2021-12-12 13:28:43.915,0.0,89.967
827,0 days 01:30:45.527000,11,91.034,19,1,,,0 days 00:00:18.546000,0 days 00:00:38.804000,0 days 00:00:33.684000,0 days 01:29:33.039000,0 days 01:30:11.843000,0 days 01:30:45.527000,,286.0,213.0,287.0,False,0,22.0,False,0 days 01:29:14.493000,Red Bull Racing,PER,0.0,True,2021-12-12 13:30:14.503,0.0,90.588
828,0 days 01:32:19.886000,11,94.359,20,1,,,0 days 00:00:18.680000,0 days 00:00:39.437000,0 days 00:00:36.242000,0 days 01:31:04.207000,0 days 01:31:43.644000,0 days 01:32:19.886000,284.0,316.0,211.0,305.0,False,0,23.0,False,0 days 01:30:45.527000,Red Bull Racing,PER,0.0,True,2021-12-12 13:31:45.537,0.0,91.034
829,0 days 01:33:56.710000,11,95.798,21,1,,0 days 01:33:55.684000,0 days 00:00:19.031000,0 days 00:00:40.564000,0 days 00:00:37.229000,0 days 01:32:38.917000,0 days 01:33:19.481000,0 days 01:33:56.710000,282.0,202.0,,318.0,False,0,24.0,False,0 days 01:32:19.886000,Red Bull Racing,PER,0.0,False,2021-12-12 13:33:19.896,0.010596546310832025,94.359
830,0 days 01:35:45.474000,11,88.355,22,2,0 days 01:34:17.119000,,0 days 00:00:38.078000,0 days 00:00:38.114000,0 days 00:00:32.572000,0 days 01:34:34.788000,0 days 01:35:12.902000,0 days 01:35:45.474000,285.0,295.0,213.0,294.0,False,2,1.0,True,0 days 01:33:56.710000,Red Bull Racing,PER,0.0,False,2021-12-12 13:34:56.720,0.18764480894413582,95.798
831,0 days 01:37:13.987000,11,88.513,23,2,,,0 days 00:00:18.107000,0 days 00:00:37.986000,0 days 00:00:32.420000,0 days 01:36:03.581000,0 days 01:36:41.567000,0 days 01:37:13.987000,287.0,292.0,215.0,291.0,False,2,2.0,True,0 days 01:35:45.474000,Red Bull Racing,PER,0.0,True,2021-12-12 13:36:45.484,0.0,88.355
832,0 days 01:38:42.592000,11,88.605,24,2,,,0 days 00:00:18.071000,0 days 00:00:38.319000,0 days 00:00:32.215000,0 days 01:37:32.058000,0 days 01:38:10.377000,0 days 01:38:42.592000,,296.0,215.0,297.0,False,2,3.0,True,0 days 01:37:13.987000,Red Bull Racing,PER,0.0,True,2021-12-12 13:38:13.997,0.0,88.513
835,0 days 01:43:06.681000,11,88.051,27,2,,,0 days 00:00:17.956000,0 days 00:00:37.690000,0 days 00:00:32.405000,0 days 01:41:56.586000,0 days 01:42:34.276000,0 days 01:43:06.681000,,299.0,216.0,302.0,False,2,6.0,True,0 days 01:41:38.630000,Red Bull Racing,PER,0.0,True,2021-12-12 13:42:38.640,0.0,88.605
836,0 days 01:44:34.643000,11,87.962,28,2,,,0 days 00:00:17.779000,0 days 00:00:37.740000,0 days 00:00:32.443000,0 days 01:43:24.460000,0 days 01:44:02.200000,0 days 01:44:34.643000,,300.0,216.0,302.0,False,2,7.0,True,0 days 01:43:06.681000,Red Bull Racing,PER,0.0,True,2021-12-12 13:44:06.691,0.0,88.051
837,0 days 01:46:02.621000,11,87.978,29,2,,,0 days 00:00:17.747000,0 days 00:00:37.798000,0 days 00:00:32.433000,0 days 01:44:52.390000,0 days 01:45:30.188000,0 days 01:46:02.621000,292.0,300.0,214.0,302.0,False,2,8.0,True,0 days 01:44:34.643000,Red Bull Racing,PER,0.0,True,2021-12-12 13:45:34.653,0.0,87.962
838,0 days 01:47:30.960000,11,88.339,30,2,,,0 days 00:00:17.846000,0 days 00:00:38.030000,0 days 00:00:32.463000,0 days 01:46:20.467000,0 days 01:46:58.497000,0 days 01:47:30.960000,293.0,299.0,216.0,300.0,False,2,9.0,True,0 days 01:46:02.621000,Red Bull Racing,PER,0.0,True,2021-12-12 13:47:02.631,0.0,87.978
839,0 days 01:48:58.910000,11,87.95,31,2,,,0 days 00:00:17.754000,0 days 00:00:37.839000,0 days 00:00:32.357000,0 days 01:47:48.714000,0 days 01:48:26.553000,0 days 01:48:58.910000,290.0,299.0,217.0,301.0,False,2,10.0,True,0 days 01:47:30.960000,Red Bull Racing,PER,0.0,True,2021-12-12 13:48:30.970,0.0,88.339
840,0 days 01:50:26.730000,11,87.82,32,2,,,0 days 00:00:17.788000,0 days 00:00:37.867000,0 days 00:00:32.165000,0 days 01:49:16.698000,0 days 01:49:54.565000,0 days 01:50:26.730000,291.0,300.0,215.0,302.0,False,2,11.0,True,0 days 01:48:58.910000,Red Bull Racing,PER,0.0,True,2021-12-12 13:49:58.920,0.0,87.95
841,0 days 01:51:54.690000,11,87.96,33,2,,,0 days 00:00:17.790000,0 days 00:00:37.930000,0 days 00:00:32.240000,0 days 01:50:44.520000,0 days 01:51:22.450000,0 days 01:51:54.690000,290.0,299.0,218.0,299.0,False,2,12.0,True,0 days 01:50:26.730000,Red Bull Racing,PER,0.0,True,2021-12-12 13:51:26.740,0.0,87.82
842,0 days 01:53:21.996000,11,87.306,34,2,,,0 days 00:00:17.714000,0 days 00:00:37.666000,0 days 00:00:31.926000,0 days 01:52:12.404000,0 days 01:52:50.070000,0 days 01:53:21.996000,292.0,301.0,218.0,301.0,False,2,13.0,True,0 days 01:51:54.690000,Red Bull Racing,PER,0.0,True,2021-12-12 13:52:54.700,0.0,87.96
843,0 days 01:54:49.419000,11,87.423,35,2,,,0 days 00:00:17.645000,0 days 00:00:37.788000,0 days 00:00:31.990000,0 days 01:53:39.641000,0 days 01:54:17.429000,0 days 01:54:49.419000,291.0,297.0,217.0,301.0,False,2,14.0,True,0 days 01:53:21.996000,Red Bull Racing,PER,0.0,True,2021-12-12 13:54:22.006,0.0,87.306
846,0 days 02:00:08.675000,11,86.75,38,3,,,0 days 00:00:17.648000,0 days 00:00:37.545000,0 days 00:00:31.557000,0 days 01:58:59.573000,0 days 01:59:37.118000,0 days 02:00:08.675000,289.0,296.0,220.0,295.0,False,2,2.0,True,0 days 01:58:41.925000,Red Bull Racing,PER,0.0,True,2021-12-12 13:59:41.935,0.0,87.423
847,0 days 02:01:35.255000,11,86.58,39,3,,,0 days 00:00:17.548000,0 days 00:00:37.506000,0 days 00:00:31.526000,0 days 02:00:26.223000,0 days 02:01:03.729000,0 days 02:01:35.255000,291.0,296.0,219.0,298.0,False,2,3.0,True,0 days 02:00:08.675000,Red Bull Racing,PER,0.0,True,2021-12-12 14:01:08.685,0.0,86.75
848,0 days 02:03:01.898000,11,86.643,40,3,,,0 days 00:00:17.549000,0 days 00:00:37.445000,0 days 00:00:31.649000,0 days 02:01:52.804000,0 days 02:02:30.249000,0 days 02:03:01.898000,290.0,296.0,218.0,298.0,False,2,4.0,True,0 days 02:01:35.255000,Red Bull Racing,PER,0.0,True,2021-12-12 14:02:35.265,0.0,86.58
849,0 days 02:04:28.559000,11,86.661,41,3,,,0 days 00:00:17.579000,0 days 00:00:37.531000,0 days 00:00:31.551000,0 days 02:03:19.477000,0 days 02:03:57.008000,0 days 02:04:28.559000,291.0,296.0,219.0,299.0,False,2,5.0,True,0 days 02:03:01.898000,Red Bull Racing,PER,0.0,True,2021-12-12 14:04:01.908,0.0,86.643
850,0 days 02:05:55.599000,11,87.04,42,3,,,0 days 00:00:17.497000,0 days 00:00:37.767000,0 days 00:00:31.776000,0 days 02:04:46.056000,0 days 02:05:23.823000,0 days 02:05:55.599000,292.0,295.0,219.0,300.0,False,2,6.0,True,0 days 02:04:28.559000,Red Bull Racing,PER,0.0,True,2021-12-12 14:05:28.569,0.0,86.661
851,0 days 02:07:22.195000,11,86.596,43,3,,,0 days 00:00:17.542000,0 days 00:00:37.415000,0 days 00:00:31.639000,0 days 02:06:13.141000,0 days 02:06:50.556000,0 days 02:07:22.195000,293.0,298.0,219.0,301.0,False,2,7.0,True,0 days 02:05:55.599000,Red Bull Racing,PER,0.0,True,2021-12-12 14:06:55.609,0.0,87.04
852,0 days 02:08:49.109000,11,86.914,44,3,,,0 days 00:00:17.535000,0 days 00:00:37.533000,0 days 00:00:31.846000,0 days 02:07:39.730000,0 days 02:08:17.263000,0 days 02:08:49.109000,294.0,300.0,218.0,300.0,False,2,8.0,True,0 days 02:07:22.195000,Red Bull Racing,PER,0.0,True,2021-12-12 14:08:22.205,0.0,86.596
853,0 days 02:10:17.326000,11,88.217,45,3,,,0 days 00:00:17.639000,0 days 00:00:37.881000,0 days 00:00:32.697000,0 days 02:09:06.748000,0 days 02:09:44.629000,0 days 02:10:17.326000,296.0,298.0,214.0,305.0,False,2,9.0,True,0 days 02:08:49.109000,Red Bull Racing,PER,0.0,True,2021-12-12 14:09:49.119,0.0,86.914
854,0 days 02:11:44.354000,11,87.028,46,3,,,0 days 00:00:17.837000,0 days 00:00:37.517000,0 days 00:00:31.674000,0 days 02:10:35.163000,0 days 02:11:12.680000,0 days 02:11:44.354000,294.0,314.0,219.0,300.0,False,2,10.0,True,0 days 02:10:17.326000,Red Bull Racing,PER,0.0,True,2021-12-12 14:11:17.336,0.0,88.217
855,0 days 02:13:10.996000,11,86.642,47,3,,,0 days 00:00:17.578000,0 days 00:00:37.483000,0 days 00:00:31.581000,0 days 02:12:01.932000,0 days 02:12:39.415000,0 days 02:13:10.996000,292.0,296.0,220.0,299.0,False,2,11.0,True,0 days 02:11:44.354000,Red Bull Racing,PER,0.0,True,2021-12-12 14:12:44.364,0.0,87.028
856,0 days 02:14:37.425000,11,86.429,48,3,,,0 days 00:00:17.488000,0 days 00:00:37.468000,0 days 00:00:31.473000,0 days 02:13:28.484000,0 days 02:14:05.952000,0 days 02:14:37.425000,293.0,297.0,220.0,299.0,False,2,12.0,True,0 days 02:13:10.996000,Red Bull Racing,PER,0.0,True,2021-12-12 14:14:11.006,0.0,86.642
857,0 days 02:16:03.932000,11,86.507,49,3,,,0 days 00:00:17.497000,0 days 00:00:37.478000,0 days 00:00:31.532000,0 days 02:14:54.922000,0 days 02:15:32.400000,0 days 02:16:03.932000,,299.0,219.0,301.0,False,2,13.0,True,0 days 02:14:37.425000,Red Bull Racing,PER,0.0,True,2021-12-12 14:15:37.435,0.0,86.429
858,0 days 02:17:30.360000,11,86.428,50,3,,,0 days 00:00:17.469000,0 days 00:00:37.484000,0 days 00:00:31.475000,0 days 02:16:21.401000,0 days 02:16:58.885000,0 days 02:17:30.360000,,298.0,219.0,300.0,False,2,14.0,True,0 days 02:16:03.932000,Red Bull Racing,PER,0.0,True,2021-12-12 14:17:03.942,0.0,86.507
859,0 days 02:18:56.779000,11,86.419,51,3,,,0 days 00:00:17.435000,0 days 00:00:37.485000,0 days 00:00:31.499000,0 days 02:17:47.795000,0 days 02:18:25.280000,0 days 02:18:56.779000,,301.0,219.0,302.0,True,2,15.0,True,0 days 02:17:30.360000,Red Bull Racing,PER,0.0,True,2021-12-12 14:18:30.370,0.0,86.428
860,0 days 02:20:23.308000,11,86.529,52,3,,,0 days 00:00:17.498000,0 days 00:00:37.487000,0 days 00:00:31.544000,0 days 02:19:14.277000,0 days 02:19:51.764000,0 days 02:20:23.308000,294.0,299.0,220.0,301.0,False,2,16.0,True,0 days 02:18:56.779000,Red Bull Racing,PER,0.0,True,2021-12-12 14:19:56.789,0.0,86.419
865,0 days 01:05:37.792000,6,94.545,2,1,,,0 days 00:00:19.131000,0 days 00:00:39.368000,0 days 00:00:36.046000,0 days 01:04:22.378000,0 days 01:05:01.746000,0 days 01:05:37.792000,286.0,303.0,207.0,298.0,False,1,2.0,True,0 days 01:04:03.247000,Williams,LAT,0.0,True,2021-12-12 13:05:03.257,0.0,94.545
866,0 days 01:07:11.028000,6,93.236,3,1,,,0 days 00:00:18.869000,0 days 00:00:39.611000,0 days 00:00:34.756000,0 days 01:05:56.661000,0 days 01:06:36.272000,0 days 01:07:11.028000,284.0,297.0,211.0,317.0,False,1,3.0,True,0 days 01:05:37.792000,Williams,LAT,0.0,True,2021-12-12 13:06:37.802,0.0,94.545
867,0 days 01:08:43.332000,6,92.304,4,1,,,0 days 00:00:18.654000,0 days 00:00:39.218000,0 days 00:00:34.432000,0 days 01:07:29.682000,0 days 01:08:08.900000,0 days 01:08:43.332000,279.0,296.0,210.0,304.0,False,1,4.0,True,0 days 01:07:11.028000,Williams,LAT,0.0,True,2021-12-12 13:08:11.038,0.0,93.236
868,0 days 01:10:15.087000,6,91.755,5,1,,,0 days 00:00:18.719000,0 days 00:00:38.993000,0 days 00:00:34.043000,0 days 01:09:02.051000,0 days 01:09:41.044000,0 days 01:10:15.087000,284.0,305.0,209.0,307.0,False,1,5.0,True,0 days 01:08:43.332000,Williams,LAT,0.0,True,2021-12-12 13:09:43.342,0.0,92.304
869,0 days 01:11:47.090000,6,92.003,6,1,,,0 days 00:00:18.689000,0 days 00:00:39.006000,0 days 00:00:34.308000,0 days 01:10:33.776000,0 days 01:11:12.782000,0 days 01:11:47.090000,279.0,302.0,211.0,304.0,False,1,6.0,True,0 days 01:10:15.087000,Williams,LAT,0.0,True,2021-12-12 13:11:15.097,0.0,91.755
870,0 days 01:13:18.468000,6,91.378,7,1,,,0 days 00:00:18.538000,0 days 00:00:38.777000,0 days 00:00:34.063000,0 days 01:12:05.628000,0 days 01:12:44.405000,0 days 01:13:18.468000,284.0,301.0,211.0,307.0,False,1,7.0,True,0 days 01:11:47.090000,Williams,LAT,0.0,True,2021-12-12 13:12:47.100,0.0,92.003
871,0 days 01:14:50.263000,6,91.795,8,1,,,0 days 00:00:18.591000,0 days 00:00:39.049000,0 days 00:00:34.155000,0 days 01:13:37.059000,0 days 01:14:16.108000,0 days 01:14:50.263000,286.0,300.0,210.0,302.0,False,1,8.0,True,0 days 01:13:18.468000,Williams,LAT,0.0,True,2021-12-12 13:14:18.478,0.0,91.378
872,0 days 01:16:21.967000,6,91.704,9,1,,,0 days 00:00:18.538000,0 days 00:00:39.223000,0 days 00:00:33.943000,0 days 01:15:08.801000,0 days 01:15:48.024000,0 days 01:16:21.967000,277.0,289.0,212.0,299.0,False,1,9.0,True,0 days 01:14:50.263000,Williams,LAT,0.0,True,2021-12-12 13:15:50.273,0.0,91.795
873,0 days 01:17:53.356000,6,91.389,10,1,,,0 days 00:00:18.554000,0 days 00:00:39.132000,0 days 00:00:33.703000,0 days 01:16:40.521000,0 days 01:17:19.653000,0 days 01:17:53.356000,279.0,295.0,211.0,298.0,False,1,10.0,True,0 days 01:16:21.967000,Williams,LAT,0.0,True,2021-12-12 13:17:21.977,0.0,91.704
874,0 days 01:19:24.867000,6,91.511,11,1,,,0 days 00:00:18.540000,0 days 00:00:39.021000,0 days 00:00:33.950000,0 days 01:18:11.896000,0 days 01:18:50.917000,0 days 01:19:24.867000,278.0,289.0,210.0,297.0,False,1,11.0,True,0 days 01:17:53.356000,Williams,LAT,0.0,True,2021-12-12 13:18:53.366,0.0,91.389
875,0 days 01:20:55.838000,6,90.971,12,1,,,0 days 00:00:18.518000,0 days 00:00:38.888000,0 days 00:00:33.565000,0 days 01:19:43.385000,0 days 01:20:22.273000,0 days 01:20:55.838000,279.0,291.0,212.0,298.0,False,1,12.0,True,0 days 01:19:24.867000,Williams,LAT,0.0,True,2021-12-12 13:20:24.877,0.0,91.511
876,0 days 01:22:26.916000,6,91.078,13,1,,,0 days 00:00:18.511000,0 days 00:00:38.886000,0 days 00:00:33.681000,0 days 01:21:14.349000,0 days 01:21:53.235000,0 days 01:22:26.916000,,288.0,212.0,298.0,False,1,13.0,True,0 days 01:20:55.838000,Williams,LAT,0.0,True,2021-12-12 13:21:55.848,0.0,90.971
877,0 days 01:23:57.848000,6,90.932,14,1,,,0 days 00:00:18.451000,0 days 00:00:38.884000,0 days 00:00:33.597000,0 days 01:22:45.367000,0 days 01:23:24.251000,0 days 01:23:57.848000,280.0,288.0,212.0,295.0,False,1,14.0,True,0 days 01:22:26.916000,Williams,LAT,0.0,True,2021-12-12 13:23:26.926,0.0,91.078
878,0 days 01:25:28.982000,6,91.134,15,1,,,0 days 00:00:18.481000,0 days 00:00:38.998000,0 days 00:00:33.655000,0 days 01:24:16.329000,0 days 01:24:55.327000,0 days 01:25:28.982000,,290.0,212.0,291.0,False,1,15.0,True,0 days 01:23:57.848000,Williams,LAT,0.0,True,2021-12-12 13:24:57.858,0.0,90.932
879,0 days 01:27:00.029000,6,91.047,16,1,,,0 days 00:00:18.412000,0 days 00:00:38.944000,0 days 00:00:33.691000,0 days 01:25:47.394000,0 days 01:26:26.338000,0 days 01:27:00.029000,279.0,289.0,213.0,297.0,False,1,16.0,True,0 days 01:25:28.982000,Williams,LAT,0.0,True,2021-12-12 13:26:28.992,0.0,91.134
880,0 days 01:28:31.920000,6,91.891,17,1,,,0 days 00:00:18.542000,0 days 00:00:39.173000,0 days 00:00:34.176000,0 days 01:27:18.571000,0 days 01:27:57.744000,0 days 01:28:31.920000,280.0,292.0,212.0,279.0,False,1,17.0,True,0 days 01:27:00.029000,Williams,LAT,0.0,True,2021-12-12 13:28:00.039,0.0,91.047
881,0 days 01:30:02.832000,6,90.912,18,1,,,0 days 00:00:18.450000,0 days 00:00:38.917000,0 days 00:00:33.545000,0 days 01:28:50.370000,0 days 01:29:29.287000,0 days 01:30:02.832000,281.0,291.0,211.0,297.0,False,1,18.0,True,0 days 01:28:31.920000,Williams,LAT,0.0,True,2021-12-12 13:29:31.930,0.0,91.891
882,0 days 01:31:33.716000,6,90.884,19,1,,,0 days 00:00:18.479000,0 days 00:00:38.820000,0 days 00:00:33.585000,0 days 01:30:21.311000,0 days 01:31:00.131000,0 days 01:31:33.716000,282.0,289.0,213.0,296.0,False,1,19.0,True,0 days 01:30:02.832000,Williams,LAT,0.0,True,2021-12-12 13:31:02.842,0.0,90.912
883,0 days 01:33:06.033000,6,92.317,20,1,,,0 days 00:00:18.303000,0 days 00:00:39.324000,0 days 00:00:34.690000,0 days 01:31:52.019000,0 days 01:32:31.343000,0 days 01:33:06.033000,280.0,274.0,211.0,300.0,False,1,20.0,True,0 days 01:31:33.716000,Williams,LAT,0.0,True,2021-12-12 13:32:33.726,0.0,90.884
884,0 days 01:34:36.919000,6,90.886,21,1,,,0 days 00:00:18.507000,0 days 00:00:38.758000,0 days 00:00:33.621000,0 days 01:33:24.540000,0 days 01:34:03.298000,0 days 01:34:36.919000,283.0,290.0,212.0,299.0,False,1,21.0,True,0 days 01:33:06.033000,Williams,LAT,0.0,True,2021-12-12 13:34:06.043,0.0,92.317
